"No.","Time","Source","Destination","Protocol","Length","Info"
"2031","9.405546","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2032","9.405590","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2033","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2034","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2035","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2036","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2037","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2038","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2039","9.464580","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2040","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2041","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2042","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2043","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2044","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2045","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2046","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2047","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2048","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2049","9.464823","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2050","9.464823","144.195.23.84","192.168.0.22","UDP","133","8801  >  60027 Len=91"
"2051","9.464823","144.195.23.84","192.168.0.22","UDP","67","8801  >  60026 Len=25"
"2052","9.464830","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2053","9.465036","192.168.0.22","144.195.23.84","WireGuard","151","Transport Data, receiver=0x172D4803, counter=1873780738785411190, datalen=77"
"2054","9.465504","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2055","9.465543","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2056","9.465561","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2057","9.465578","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2058","9.465599","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2059","9.465615","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2060","9.465631","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2061","9.466838","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2062","9.467058","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2063","9.467058","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2064","9.477410","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2065","9.477514","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2066","9.477514","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2067","9.477871","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2068","9.478507","192.168.0.22","230.0.0.1","UDP","92","64439  >  6666 Len=50"
"2069","9.483995","144.195.23.84","192.168.0.22","WireGuard","123","Transport Data, receiver=0x32FB1B01, counter=4613095212133515429, datalen=49"
"2070","9.487948","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2071","9.487948","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2072","9.487948","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2073","9.488500","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2074","9.488549","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2075","9.497398","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2076","9.497660","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2077","9.497811","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2078","9.497907","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2079","9.509231","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2080","9.509231","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2081","9.509231","144.195.23.84","192.168.0.22","UDP","1078","8801  >  57839 Len=1036"
"2082","9.509729","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2083","9.509805","192.168.0.22","144.195.23.84","UDP","1078","57839  >  8801 Len=1036"
"2084","9.540973","192.168.0.22","192.168.0.255","NBNS","92","Name query NB BRW184F32B26726<00>"
"2085","9.541255","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"2086","9.541385","fe80::d3c6:378e:fe43:f907","ff02::fb","MDNS","101","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
"2087","9.541905","fe80::d3c6:378e:fe43:f907","ff02::1:3","LLMNR","95","Standard query 0x51de A BRW184F32B26726"
"2088","9.542048","192.168.0.22","224.0.0.252","LLMNR","75","Standard query 0x51de A BRW184F32B26726"
"2089","9.542389","192.168.0.22","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW184F32B26726.local, ""QM"" question"
